movie_id,片名,年份,导演,语言,制片国家/地区,豆瓣评分,评价人数,benchmark,score,hits,剧情简介_前200,Gemini评价,来源URL,final_decision,confidence,reason
1418070,如果·爱,2005,陈可辛 / 赵良骏,汉语普通话 / 粤语 / 英语,中国大陆 / 中国香港 / 马来西亚,7.7,218742,0,1,E2,想演戏的孙纳（周迅 饰）与想导戏的林见东（金城武 饰）初遇见时，两人都正处于生活与事业的低谷，在相互鼓励和扶携中，他们渐渐有了共同的可以看见希望的未来，然而孙纳更想把现在的可能抓到手，狠心与林见东分了手，跟了可以给她戏的导演聂文（张学友 饰），成为人人艳羡的大明星。天意弄人，十年后孙纳与也做了演员的林见东因为一部合拍戏又重遇。虽努力说服自己忘记过去，却欺骗不了自己的心，孙纳陷入两难中。而更戏剧的是,影片以华丽魔幻的歌舞片形式，将戏中戏与现实记忆纠葛交织，细腻解构了人性的多变与爱情。,https://movie.douban.com/subject/1418070/,no,0.85,歌舞片普通话主导
6080775,黄金大劫案,2012,宁浩,汉语普通话 / 东北话,中国大陆,6.8,210454,0,1,E2,伪满时期，时局动乱。关东军如狼似虎，革命组织救国会相机而动。在这片看似晴朗的天空下，绰号小东北（雷佳音 饰）的无业青年游走大街小巷，靠坑蒙拐骗混日子。偶然的机会，他意外得知了一个秘密，关东军将有一批黄金送往防护措施严密的大和银行，而以女影星芳蝶（小陶红 饰）为首的救国会成员决定夺取黄金，进而阻止日本人向意大利购买军火的计划。看在黄金的份上。小东北死皮赖脸要插上一脚。虽然凭借小聪明屡屡得手，可是他也,电影以幽默荒诞的宁浩式平民传奇与动荡的救国背景，展现了市井混混在鲜血洗礼下的悲壮成长。,https://movie.douban.com/subject/6080775/,yes,0.9,全程东北话伪满喜剧
4176542,杀生,2012,管虎,汉语普通话 / 四川话,中国大陆,7.8,204106,0,1,E2,中国西南、与世隔绝、群山环抱中有个寨子，是个人皆长寿、规矩自成之地，清时皇帝赐名“长寿镇”。某日突爆传染病，地方官派医生（任达华 饰）前往诊治，他在镇子外发现奄奄一息的牛结实（黄渤 饰）。进寨后，往日温厚的村民一反常态，不仅对牛结实拒施援手、避若瘟疫，更迁怒于医生多 管闲事，老镇长（马精武 饰）亲自带着长寿镇医生（苏有朋 饰）和接生婆（梁静 饰）、油漆匠，老族长等人千万百计的阻挠医生对牛结实的救援,影片以怪诞魔幻的封闭山寨环境与黑色幽默，深刻剖析了集体无意识恶行对个体生命力的扼杀。,https://movie.douban.com/subject/4176542/,yes,0.95,川西寨子四川话贯穿
10537853,万箭穿心,2012,王竞,汉语普通话 / 武汉方言,中国大陆,8.6,200054,0,1,E2,90年代的武汉，一个普通家庭里丈夫马学武（焦刚 饰）是一家国企的厂办主任，妻子李宝莉（颜丙燕 饰）是汉正街的一名小贩，二人还有一个儿子小宝（李现 饰）。一次企业分房让这个家庭住进了新房，岂料从搬家那天起一系列让人始料未及的变故接踵而来：丈夫马学武提出离婚、妻子发现丈夫出轨、无家可归 的婆婆要入住新家，终于马学武在一系列打击下走向了自杀之路。宝莉的好友小景（赵倩 饰）把一切厄运归结于新房的风水不好，,电影以写实粗粝的武汉市井风情与压抑的宿命挣扎，深刻展现了中国底层母亲倔强悲壮的一生。,https://movie.douban.com/subject/10537853/,yes,0.95,武汉方言版市井家庭片
3993588,狼图腾,2015,让-雅克·阿诺,汉语普通话 / 蒙古语,中国大陆 / 法国,6.9,187204,0,1,E2,上世纪60年代，北京知青陈阵（冯绍峰 饰）和杨克（窦骁 饰）来到了内蒙古额仑大草原插队，加入了蒙古族牧民毕利格老人（巴森 饰）以及他的儿媳噶斯迈（昂哈尼玛 饰）一家的生产队，从此开始若干年的放牧生活。在与狼群的接触过程中，陈阵带着强烈的好奇，逐渐了解了这种动物，甚至有了想自己养一 只小狼的念头。蒙古人民崇敬狼，热爱草原，而汉人则功利地掠夺土地，这导致了狼群与人之间的“战争”。以场部主任包顺贵（尹铸,《狼图腾》让-雅克·阿诺以极高的诚意深入内蒙古草原，将人与狼群的冲突、对自然与生命的敬畏刻画得极具震撼力和史诗感。,https://movie.douban.com/subject/3993588/,no,0.8,知青片普通话主导蒙古语点缀
23788440,杀破狼2,2015,郑保瑞,汉语普通话 / 粤语 / 英语 / 泰语 / 韩语,中国香港 / 中国大陆,7.4,166882,0,1,E2,倒卖人体器官集团的主脑洪文刚（古天乐 饰）罹患严重心脏病，为了活命他甚至计划摘取亲弟弟洪文标（恭硕良 饰）的心。为了完成卧底工作不惜身染毒瘾的志杰（吴京 饰）随老大去码头劫持试图逃跑的洪文标，他的上司见叔叔陈国华（任达华 饰）接到线报后也率队赶往现场，三方随即展开了激烈 的交火。侥幸逃生的志杰被送到泰国一所监狱，而掌控这里的狱头（张晋 饰）则与洪文刚有着千丝万缕的联系。女儿罹患血癌的狱警阿猜（托尼,影片以宏大悲壮的战争史诗与凌厉的动作美学，深刻探讨了家国情怀、江湖道义与人性抉择。,https://movie.douban.com/subject/23788440/,no,0.85,跨国动作合拍片
26748673,拆弹专家,2017,邱礼涛,汉语普通话 / 粤语 / 英语,中国大陆 / 中国香港,6.2,159685,0,1,E2,章在山（刘德华 饰）是香港警队“爆炸品处理科”的一名高级督察。七年前，他潜伏到头号通缉犯火爆（姜武 饰）的犯罪团伙中，在一次打劫金库的行动中，章在山表露了其拆弹组卧底的身份，与警方里应外合，成功阻止炸弹引爆，并将火爆及其弟的犯罪组织一网打尽，可惜在千钧一发之间，火爆逃脱并扬言誓要报仇。复职后的章在山很快被晋升为警队的拆弹专家。七年后，香港接二连三遭遇炸弹恐怖袭击，警方更收到线报大批爆炸品已偷运入港,影片以宏大悲壮的战争史诗与凌厉的动作美学，深刻探讨了家国情怀、江湖道义与人性抉择。,https://movie.douban.com/subject/26748673/,no,0.8,合拍警匪片普通话版主导
11600078,目击者之追凶,2017,程伟豪,汉语普通话 / 闽南语,中国台湾,8.2,158451,0,1,E2,冲劲十足、富有野心的社会线记者小齐，在报导一则事故车还魂新闻时，意外发现9年前一宗肇事逃逸命案并不单纯，虽然提案不被长官邱哥重视，但相信直觉的小齐找上菜鸟警员阿纬帮忙，并说服女主管Maggie连手调查当年的真相。当小齐、Maggie 好不容易找到命案中唯一生还的受害者徐爱婷，并取得采访同意后 ，徐爱婷却无故失踪了…到底九年前被隐瞒的真相是什么？,影片以跌宕起伏的悬疑剧情与冷峻克制的镜头语言，层层剖析人性的阴暗与宿命的无常。,https://movie.douban.com/subject/11600078/,yes,0.85,台片闽南语对白贯穿
11625097,澳门风云 賭城風雲,2014,王晶 / 钟少雄,汉语普通话 / 粤语 / 英语 / 葡萄牙语 / 泰语 / 韩语 / 日语,中国大陆 / 中国香港,5.8,157477,0,1,E2,闻名中外，曾担任美国赌场保安总顾问的魔术手石一坚（周润发 饰），终回流澳门退休，更宴请各方朋友到来庆祝生日宴。其中好友Benz哥（许绍雄 饰）与他的儿子晒冷（谢霆锋 饰）以及外甥牛必胜（杜汶泽 饰），更特别由香港来到澳门到贺。 翌日，大陆、香港以及澳门三地警方，竟不相约 而同找上石一坚，希望他能够重出江湖帮忙对付DOA组织集团的高先生（高虎 饰），但坚却以退休为由婉拒了事。 另一边厢，冷竟与牛必胜,《澳门风云》是经典的港式合家欢赌片情怀回归，魔术手石一坚的绝活与成龙式的格斗幽默融合，娱乐消遣效果不错。,https://movie.douban.com/subject/11625097/,no,0.9,合拍赌片普通话主导
11598977,叶问3,2016,叶伟信,汉语普通话 / 粤语 / 英语,中国大陆 / 中国香港,6.6,146797,0,1,E2,已在香港立足开馆的叶问（甄子丹 饰）与太太张永成（熊黛林 饰）平静地生活，不料小儿子叶正就读的小学发生了流氓滋扰事件，参与闹事的正是田傲山（梁家仁 饰）昔日的徒弟马鲸笙（谭耀文 饰）。于是叶问带领徒弟徐力（张继聪 饰）等人保护了黄老师（吴千语 饰）、校长（刘以达 饰）以及众小学生，并结识了同样是永春传人的车夫张天志（张晋 饰），二人惺惺相惜。可是事件却没有止步于此，马鲸笙的老板（迈克.泰森 饰）才,经典电影暂无评价,https://movie.douban.com/subject/11598977/,yes,0.75,叶问系列粤语对白成规模
10604486,不二神探,2013,王子鸣,汉语普通话 / 粤语 / 英语,中国大陆,4.8,145667,0,1,E2,短短几天内，电影明星、舞蹈演员、跳水冠军，三个没有任何关联的知名人士面带微笑意外死亡，在社会上引起不小的轰动。与此同时，擅长搞怪耍宝的热血青年警察王不二（文章 饰）与深藏不露的警队老油条黄飞红（李连杰 饰）搭档破案，惹出不少的乱子，令他们的上司Angela（陈妍希 饰）郁闷不已。某天，地产项目经理王峰（佟大为 饰）微笑死亡，案子交到Angela一组手中。为了尽快扭转警局中的不利局面，Angela、,经典电影暂无评价,https://movie.douban.com/subject/10604486/,no,0.9,合拍探案喜剧
3230462,女人不坏,2008,徐克,汉语普通话 / 韩语 / 乌兹别克语,中国大陆 / 中国香港,6.0,129121,0,0,,泛泛（周迅 饰）天资聪慧，却局限于实验室内。她不善于与男人交流，甚至被男人碰一下都会立时僵硬。精于专研人体科学的她发明了一样秘密武器——费洛蒙，只要把这种东西装在身上，就可以让异性趋之若鹜。铁菱（桂纶镁 饰）是个另类摇滚少女，爱好打拳击，副业写网络小说。从小迷恋天皇巨 星X，并渐渐把他想象成自己的男友，每天形影不离。唐露（张雨绮 饰）才貌双全，是大广场投资公司的执行总裁。她所遇到的男人，没有一个不,经典电影暂无评价,https://movie.douban.com/subject/3230462/,no,0.9,无中国方言语言标签
1306939,推手,1991,李安,汉语普通话 / 英语 / 粤语,中国台湾 / 美国,8.4,127014,0,0,,老朱（郎雄）被儿子晓生（王伯昭）从北京接到美国后，不但没享清福，反因与作家儿媳马莎（Deb Snyder）语言不通、在生活习性上有诸多差异，添出许多新愁（老朱对马莎的世界不好奇，马莎虽对老朱的世界好奇，却并不想作深入的理解，而是在好奇过后深深厌恶），倔强的老朱一片灰心（竟然在儿子家里尝到寄人篱下的滋味！），愤然离家出走。一次偶然事件令美国媒体对老朱的太极绝技称奇，晓生和马莎也在看过电视新闻后找到了,李安以极其细腻温和的笔触，将太极哲学与中西文化冲突、两代人情感隔阂展现得极为隐忍而又深具温情。,https://movie.douban.com/subject/1306939/,no,0.85,台北美家庭粤语点缀
25755645,老男孩猛龙过江,2014,肖央,汉语普通话 / 英语 / 韩语 / 山东方言 / 意大利语,中国大陆,5.7,126716,0,-1,N2,本片讲述了倒插门被媳妇全家嫌弃的王小帅（王太利 饰）面临生活困境，决心放下一切实现梦想，于是他找到了老同学肖大宝（肖央 饰）。曾经因为拉大提琴的女孩马璐（屈菁菁 饰）而分道扬镳的两人又聚在了一起，决定前往美国勇闯选秀节目。两兄弟千辛万苦来到纽约，却阴差阳错卷入了黑帮斗争事件。虽然他们只想取得好名次，但是却引发了一系列爆笑事件，更让他们摸不着头脑的是两位来自朝鲜的神秘杀手竟然也和此行有关。万般无奈之,经典电影暂无评价,https://movie.douban.com/subject/25755645/,no,0.85,山东方言仅个别人物点缀
1309004,孔雀,2005,顾长卫,汉语普通话 / 晋语,中国大陆,8.1,117746,0,1,E2,上世纪七八十年代的河南古城安阳，某个五口之家的姐姐（张静初）、哥哥（冯瓅）和弟弟（吕玉来）在社会剧烈转型时期，踏上不同的人生之路。姐姐二十出头，虽看起来清瘦文静，内心却刚烈执拗，为实现梦想可以将自己豁出，无奈现实无情，经过多次挫败后她学会听天由命；哥哥二十三四岁，因小时得病落下轻微脑疾，父母对他的关爱皆多一层，经人介绍与精明的跛脚姑娘结婚后，他过上自己很满意的日子；弟弟十七八岁，敏感、忧郁，内心世,影片以冷峻而温情的镜头语言，刻画了时代洪流中普通人的挣扎与理想，展现了深邃的人性与现实关怀。,https://movie.douban.com/subject/1309004/,yes,0.85,安阳晋语背景对白
4718369,白鹿原,2012,王全安,汉语普通话 / 陕西话,中国大陆,6.4,116216,0,1,E2,传说中白鹿庇佑的白鹿原上，世代居住着同根家族白、鹿两姓子孙。时代变迁，清朝覆灭，民国建立。现任族长白嘉轩（张丰毅 饰）之子白孝文（成泰燊 饰）、乡约鹿子霖（吴刚 饰）之子鹿兆鹏（郭涛 饰）与白家长工鹿三之子黑娃（段奕宏 饰）情同手足，成年后各赴前程。黑娃与渭北郭举人家的小女人田小娥（张雨绮 饰）私通败露，田小娥亦被族长拒于祠堂之外，两人遂迁至慢坡窑洞内度日。加入共产党的鹿兆鹏从城里带回革命浪潮，黑,影片以宏阔厚重的历史视野和史诗般的情怀，展现了关中平原的人口繁衍与家族兴衰，展现沉重生命力。,https://movie.douban.com/subject/4718369/,yes,0.9,关中陕西话史诗片
1891179,梅兰芳,2008,陈凯歌,汉语普通话 / 北京话 / 日语,中国大陆,6.9,112372,0,1,E2,京剧艺术大师梅兰芳先生的传记电影，但多处描写与史实不符。唱了大半辈子戏的大伯因在西太后寿辰中顾及家中出殡未穿红被赐一纸枷锁后，少年梅兰芳将他临死留下的一封书信随身携带，开始跟随与梅家有世交的京剧老生名角十三燕（王学圻）学唱戏、做人。十年后，梅兰芳（余少群）在梨园崭露头角，想着能一辈子清清白白唱戏、做人。对戏剧艺术有颇深研究的留洋司法局长邱如白（孙红雷）满腹牢骚于传统京剧，却在看过梅兰芳的演出后难抑,影片以独特的艺术视角和流畅的叙事，精妙刻画了复杂多变的人物内心，展现了深邃的人性与艺术魅力。,https://movie.douban.com/subject/1891179/,no,0.8,北京话仅梨园点缀
